parent_foodcode,parent_desc,ingred_code,ingred_desc,ingred_wt
53224250,"Cookie, lemon bar",4691,"Margarine, regular, 80% fat, composite, stick, with salt, with added vitamin D",39.48
53224250,"Cookie, lemon bar",9152,"Lemon juice, raw",31
53224250,"Cookie, lemon bar",9156,"Lemon peel, raw",6
53224250,"Cookie, lemon bar",18369,"Leavening agents, baking powder, double-acting, sodium aluminum sulfate",2.3
53224250,"Cookie, lemon bar",19335,"Sugars, granulated",200
53224250,"Cookie, lemon bar",19336,"Sugars, powdered",30
53224250,"Cookie, lemon bar",20081,"Wheat flour, white, all-purpose, enriched, bleached",140.625
53225000,"Cookie, macaroon",28309,"Cookies, coconut macaroon",100
53226000,"Cookie, marshmallow, with coconut",18176,"Cookies, marshmallow, chocolate-coated (includes marshmallow pies)",100
53226500,"Cookie, marshmallow, with rice cereal, no bake",19438,"Snacks, KELLOGG, KELLOGG'S RICE KRISPIES TREATS Squares",100
53226550,"Cookie, marshmallow, with rice cereal and chocolate chips",28330,"Cookies, marshmallow, with rice cereal and chocolate chips",100
53226600,"Cookie, marshmallow and peanut butter, with oat cereal, no bake",19438,"Snacks, KELLOGG, KELLOGG'S RICE KRISPIES TREATS Squares",100
53228000,"Cookie, meringue",1124,"Egg, white, raw, fresh",99
53228000,"Cookie, meringue",2047,"Salt, table, iodized",0.75
53228000,"Cookie, meringue",2052,"Vanilla extract, imitation, no alcohol",3.25
53228000,"Cookie, meringue",18373,"Leavening agents, cream of tartar",0.75
53228000,"Cookie, meringue",19335,"Sugars, granulated",150
53230000,"Cookie, molasses",18177,"Cookies, molasses",100
53231000,"Cookie, Lebkuchen",18177,"Cookies, molasses",100
53231400,"Cookie, multigrain, high fiber",43100,"Breakfast bars, oats, sugar, raisins, coconut (include granola bar)",100
53233000,"Cookie, oatmeal",18178,"Cookies, oatmeal, commercially prepared, regular",100
53233010,"Cookie, oatmeal, with raisins",18178,"Cookies, oatmeal, commercially prepared, regular",100
53233040,"Cookie, oatmeal, reduced fat, NS as to raisins",28349,"Cookies, oatmeal, reduced fat",100
53233050,"Cookie, oatmeal sandwich, with creme filling",28300,"Cookies, oatmeal sandwich, with creme filling",100
53233060,"Cookie, oatmeal, with chocolate chips",18178,"Cookies, oatmeal, commercially prepared, regular",540
53233060,"Cookie, oatmeal, with chocolate chips",19080,"Candies, semisweet chocolate",168
53233080,"Cookie, oatmeal sandwich, with peanut butter and jelly filling",28300,"Cookies, oatmeal sandwich, with creme filling",100
53233100,"Cookie, oatmeal, with chocolate and peanut butter, no bake",18178,"Cookies, oatmeal, commercially prepared, regular",100
53234000,"Cookie, peanut butter",18185,"Cookies, peanut butter, commercially prepared, regular",100
53234100,"Cookie, peanut butter, with chocolate",18185,"Cookies, peanut butter, commercially prepared, regular",540
53234100,"Cookie, peanut butter, with chocolate",19080,"Candies, semisweet chocolate",168
53234250,"Cookie, peanut butter with rice cereal, no bake",19438,"Snacks, KELLOGG, KELLOGG'S RICE KRISPIES TREATS Squares",100
53235000,"Cookie, peanut butter sandwich",18190,"Cookies, peanut butter sandwich, regular",100
53235500,"Cookie, with peanut butter filling, chocolate-coated",28290,"Cookie, with peanut butter filling, chocolate-coated",100
53235600,"Cookie, Pfeffernusse",18192,"Cookies, shortbread, commercially prepared, plain",100
53236000,"Cookie, Pizzelle",18271,"Ice cream cones, cake or wafer-type",100
53236100,"Cookie, pumpkin",18178,"Cookies, oatmeal, commercially prepared, regular",100
53237000,"Cookie, raisin",18191,"Cookies, raisin, soft-type",100
53237010,"Cookie, raisin sandwich, cream-filled",28300,"Cookies, oatmeal sandwich, with creme filling",100
53237500,"Cookie, rum ball, no bake",18192,"Cookies, shortbread, commercially prepared, plain",100
53238000,"Cookie, sandwich-type, not chocolate or vanilla",18210,"Cookies, vanilla sandwich with creme filling",100
53239000,"Cookie, shortbread",18192,"Cookies, shortbread, commercially prepared, plain",100
53239010,"Cookie, shortbread, reduced fat",28310,"Cookies, shortbread, reduced fat",100
53239050,"Cookie, shortbread, with icing or filling",4615,"Shortening, vegetable, household, composite",17.083
53239050,"Cookie, shortbread, with icing or filling",18192,"Cookies, shortbread, commercially prepared, plain",720
53239050,"Cookie, shortbread, with icing or filling",19080,"Candies, semisweet chocolate",168
53239100,Pocky,28350,"Cookies, chocolate cream covered biscuit sticks",100
53240000,"Cookie, animal",28399,"Cookies, animal crackers (includes arrowroot, tea biscuits)",100
53240010,"Cookie, animal, with frosting or icing",28291,"Cookies, animal, with frosting or icing",100
53241500,"Cookie, butter or sugar",18204,"Cookies, sugar, commercially prepared, regular (includes vanilla)",100
53241510,Marie biscuit,28351,"Cookies, Marie biscuit",100
53241600,"Cookie, butter or sugar, with fruit and/or nuts",9298,"Raisins, dark, seedless (Includes foods for USDA's Food Distribution Program)",80
53241600,"Cookie, butter or sugar, with fruit and/or nuts",12155,"Nuts, walnuts, english",60
53241600,"Cookie, butter or sugar, with fruit and/or nuts",18155,"Cookies, butter, commercially prepared, enriched",540
53242000,"Cookie, sugar wafer",18209,"Cookies, sugar wafers with creme filling, regular",100
53242500,"Cookie, toffee bar",18159,"Cookies, chocolate chip, commercially prepared, regular, higher fat, enriched",100
53243000,"Cookie, vanilla sandwich",18210,"Cookies, vanilla sandwich with creme filling",100
53243010,"Cookie, vanilla sandwich, extra filling",18168,"Cookies, chocolate sandwich, with extra creme filling",100
53243050,"Cookie, vanilla sandwich, reduced fat",28352,"Cookies, vanilla sandwich with creme filling, reduced fat",100
53244010,"Cookie, butter or sugar, with chocolate icing or filling",28293,"Cookie, butter or sugar, with chocolate icing or filling",100
53244020,"Cookie, butter or sugar, with icing or filling other than chocolate",1111,"Milk, averaged fat, with added vitamin A and D",30.5
53244020,"Cookie, butter or sugar, with icing or filling other than chocolate",2052,"Vanilla extract, imitation, no alcohol",4.333
53244020,"Cookie, butter or sugar, with icing or filling other than chocolate",4610,"Margarine, regular, 80% fat, composite, stick, with salt",16.25
53244020,"Cookie, butter or sugar, with icing or filling other than chocolate",4613,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt",48.75
53244020,"Cookie, butter or sugar, with icing or filling other than chocolate",4691,"Margarine, regular, 80% fat, composite, stick, with salt, with added vitamin D",8.75
53244020,"Cookie, butter or sugar, with icing or filling other than chocolate",4694,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt, with added vitamin D",26.25
53244020,"Cookie, butter or sugar, with icing or filling other than chocolate",18155,"Cookies, butter, commercially prepared, enriched",540
53244020,"Cookie, butter or sugar, with icing or filling other than chocolate",19336,"Sugars, powdered",360
53246000,"Cookie, tea, Japanese",18171,"Cookies, fortune",100
53247000,"Cookie, vanilla wafer",18213,"Cookies, vanilla wafers, higher fat",100
53247050,"Cookie, vanilla wafer, reduced fat",18212,"Cookies, vanilla wafers, lower fat",100
53247500,"Cookie, vanilla with caramel, coconut, and chocolate coating",28289,"Cookie, vanilla with caramel, coconut, and chocolate coating",100
53251100,"Cookie, rugelach",18170,"Cookies, fig bars",100
53260030,"Cookie, chocolate chip, sugar free",18198,"Cookies, chocolate chip, commercially prepared, special dietary",100
53260200,"Cookie, oatmeal, sugar free",18200,"Cookies, oatmeal, commercially prepared, special dietary",100
53260300,"Cookie, sandwich, sugar free",18199,"Cookies, chocolate sandwich, with creme filling, special dietary",100
53260400,"Cookie, sugar or plain, sugar free",28301,"Cookies, peanut butter, commercially prepared, sugar free",100
53260500,"Cookie, sugar wafer, sugar free",18202,"Cookies, sugar wafer, with creme filling, sugar free",100
53260600,"Cookie, peanut butter, sugar free",28301,"Cookies, peanut butter, commercially prepared, sugar free",100
53261000,"Cookie, gluten free",28332,"Cookies, gluten-free, chocolate sandwich, with creme filling",100
53270100,"Cookies, Puerto Rican style",2047,"Salt, table, iodized",1.5
53270100,"Cookies, Puerto Rican style",4002,Lard,48
53270100,"Cookies, Puerto Rican style",19335,"Sugars, granulated",50
53270100,"Cookies, Puerto Rican style",20081,"Wheat flour, white, all-purpose, enriched, bleached",125
53300100,"Pie, NFS",18301,"Pie, apple, commercially prepared, enriched flour",100
53300170,"Pie, individual size or tart, NFS",18319,"Pie, fried pies, fruit",100
53300180,"Pie, fried, NFS",18319,"Pie, fried pies, fruit",100
53301000,"Pie, apple, two crust",18301,"Pie, apple, commercially prepared, enriched flour",100
53301070,"Pie, apple, individual size or tart",18319,"Pie, fried pies, fruit",100
53301080,"Pie, apple, fried pie",18319,"Pie, fried pies, fruit",100
53301500,"Pie, apple, one crust",2047,"Salt, table, iodized",3.75
53301500,"Pie, apple, one crust",4610,"Margarine, regular, 80% fat, composite, stick, with salt",4.5825
53301500,"Pie, apple, one crust",4615,"Shortening, vegetable, household, composite",64.063
53301500,"Pie, apple, one crust",4691,"Margarine, regular, 80% fat, composite, stick, with salt, with added vitamin D",2.4675
53301500,"Pie, apple, one crust",9004,"Apples, raw, without skin",357.5
53301500,"Pie, apple, one crust",14429,"Beverages, water, tap, municipal",148.125
53301500,"Pie, apple, one crust",19335,"Sugars, granulated",150
53301500,"Pie, apple, one crust",20027,Cornstarch,10.64
53301500,"Pie, apple, one crust",20081,"Wheat flour, white, all-purpose, enriched, bleached",125
53301750,"Pie, apple, diet",2047,"Salt, table",0.58
53301750,"Pie, apple, diet",4554,"Shortening industrial, soybean (hydrogenated) and cottonseed",1.1
53301750,"Pie, apple, diet",4654,"Oil, industrial, soy (partially hydrogenated)  and cottonseed, principal use as a tortilla shortening",2.77
53301750,"Pie, apple, diet",9006,"Apples, raw, without skin, cooked, microwave",43.02
53301750,"Pie, apple, diet",14429,"Water, tap, municipal",5.53
53301750,"Pie, apple, diet",19335,"Sugars, granulated",5.53
53301750,"Pie, apple, diet",20027,Cornstarch,0.84
53301750,"Pie, apple, diet",20081,"Wheat flour, white, all-purpose, enriched, bleached",15.05
53301750,"Pie, apple, diet",43216,"Sweeteners, tabletop, fructose, dry, powder",11.27
53302000,"Pie, apricot, two crust",2047,"Salt, table, iodized",6
53302000,"Pie, apricot, two crust",4615,"Shortening, vegetable, household, composite",128.125
53302000,"Pie, apricot, two crust",9021,"Apricots, raw",542.5
53302000,"Pie, apricot, two crust",14429,"Beverages, water, tap, municipal",59.25
53302000,"Pie, apricot, two crust",19335,"Sugars, granulated",143.75
53302000,"Pie, apricot, two crust",20027,Cornstarch,21.336
53302000,"Pie, apricot, two crust",20081,"Wheat flour, white, all-purpose, enriched, bleached",250
53302070,"Pie, apricot, individual size or tart",18319,"Pie, fried pies, fruit",100
53302080,"Pie, apricot, fried pie",18319,"Pie, fried pies, fruit",100
53303000,"Pie, blackberry, two crust",2047,"Salt, table, iodized",6
53303000,"Pie, blackberry, two crust",4610,"Margarine, regular, 80% fat, composite, stick, with salt",13.7475
53303000,"Pie, blackberry, two crust",4615,"Shortening, vegetable, household, composite",128.125
53303000,"Pie, blackberry, two crust",4691,"Margarine, regular, 80% fat, composite, stick, with salt, with added vitamin D",7.4025
53303000,"Pie, blackberry, two crust",9042,"Blackberries, raw",600
53303000,"Pie, blackberry, two crust",9152,"Lemon juice, raw",23.25
53303000,"Pie, blackberry, two crust",14429,"Beverages, water, tap, municipal",118.5
53303000,"Pie, blackberry, two crust",19335,"Sugars, granulated",166.6
53303000,"Pie, blackberry, two crust",20027,Cornstarch,16
53303000,"Pie, blackberry, two crust",20081,"Wheat flour, white, all-purpose, enriched, bleached",250
53303070,"Pie, blackberry, individual size or tart",2047,"Salt, table, iodized",9
53303070,"Pie, blackberry, individual size or tart",4610,"Margarine, regular, 80% fat, composite, stick, with salt",21.15
53303070,"Pie, blackberry, individual size or tart",4615,"Shortening, vegetable, household, composite",160.156
53303070,"Pie, blackberry, individual size or tart",9042,"Blackberries, raw",600
53303070,"Pie, blackberry, individual size or tart",9152,"Lemon juice, raw",23.25
53303070,"Pie, blackberry, individual size or tart",14429,"Beverages, water, tap, municipal",118.5
53303070,"Pie, blackberry, individual size or tart",19335,"Sugars, granulated",166.6
53303070,"Pie, blackberry, individual size or tart",20027,Cornstarch,16
53303070,"Pie, blackberry, individual size or tart",20081,"Wheat flour, white, all-purpose, enriched, bleached",312.5
53303500,"Pie, berry, not blackberry, blueberry, boysenberry, huckleberry, raspberry, or strawberry; two crust",2047,"Salt, table, iodized",6
53303500,"Pie, berry, not blackberry, blueberry, boysenberry, huckleberry, raspberry, or strawberry; two crust",4610,"Margarine, regular, 80% fat, composite, stick, with salt",21.15
53303500,"Pie, berry, not blackberry, blueberry, boysenberry, huckleberry, raspberry, or strawberry; two crust",4615,"Shortening, vegetable, household, composite",128.125
53303500,"Pie, berry, not blackberry, blueberry, boysenberry, huckleberry, raspberry, or strawberry; two crust",9078,"Cranberries, raw",440
53303500,"Pie, berry, not blackberry, blueberry, boysenberry, huckleberry, raspberry, or strawberry; two crust",9152,"Lemon juice, raw",23.25
53303500,"Pie, berry, not blackberry, blueberry, boysenberry, huckleberry, raspberry, or strawberry; two crust",14429,"Beverages, water, tap, municipal",118.5
53303500,"Pie, berry, not blackberry, blueberry, boysenberry, huckleberry, raspberry, or strawberry; two crust",19335,"Sugars, granulated",166.6
53303500,"Pie, berry, not blackberry, blueberry, boysenberry, huckleberry, raspberry, or strawberry; two crust",20027,Cornstarch,16
53303500,"Pie, berry, not blackberry, blueberry, boysenberry, huckleberry, raspberry, or strawberry; two crust",20081,"Wheat flour, white, all-purpose, enriched, bleached",250
53303510,"Pie, berry, not blackberry, blueberry, boysenberry, huckleberry, raspberry, or strawberry; one crust",2047,"Salt, table, iodized",3.5
53303510,"Pie, berry, not blackberry, blueberry, boysenberry, huckleberry, raspberry, or strawberry; one crust",4610,"Margarine, regular, 80% fat, composite, stick, with salt",13.845
53303510,"Pie, berry, not blackberry, blueberry, boysenberry, huckleberry, raspberry, or strawberry; one crust",4615,"Shortening, vegetable, household, composite",70.5
53303510,"Pie, berry, not blackberry, blueberry, boysenberry, huckleberry, raspberry, or strawberry; one crust",4691,"Margarine, regular, 80% fat, composite, stick, with salt, with added vitamin D",7.455
